没什么用拿来占位的第一行，这是第3个文件
0,789,84,26
1,253,27,23
2,495,76,30
3,630,92,48
4,950,91,55
5,967,42,8
6,287,58,58
7,959,38,15
8,787,33,52
9,819,19,19
10,586,87,19
11,354,58,39
12,665,44,30
13,543,19,29
14,258,92,33
15,861,45,55
16,435,83,18
17,824,22,16
18,274,15,6
19,438,94,1
20,991,59,10
21,754,15,20
22,445,13,35
23,569,58,9
24,167,92,32
25,475,13,13
26,14,19,21
27,196,71,51
28,222,88,19
29,967,18,5
30,634,1,16
31,11,24,14
32,701,11,22
33,551,38,13
34,838,97,32
35,215,79,15
36,2,24,31
37,483,91,13
38,970,17,43
39,896,32,48
40,784,57,46
41,219,78,59
42,555,56,1
43,808,29,28
44,520,20,41
45,653,17,19
46,362,64,12
47,138,48,41
48,748,85,58
49,875,95,9
50,250,69,18
51,569,65,36
52,583,2,17
53,386,87,1
54,249,81,53
55,338,76,26
56,776,87,53
57,280,32,34
58,692,80,21
59,585,21,30
60,279,67,10
61,54,22,34
62,272,9,56
63,986,36,39
64,746,43,54
65,388,28,13
66,183,68,54
67,428,89,22
68,309,80,57
69,148,60,14
70,136,56,8
71,111,30,20
72,588,59,51
73,177,97,42
74,335,76,22
75,284,14,28
76,324,27,22
77,873,80,14
78,716,20,44
79,951,32,49
80,806,13,39
81,529,32,31
82,392,53,1
83,275,79,30
84,617,93,52
85,20,80,3
86,116,15,30
87,89,86,2
88,514,29,12
89,786,19,23
90,137,78,5
91,550,75,26
92,726,33,1
93,583,57,45
94,812,86,14
95,158,61,24
96,7,10,30
97,541,98,23
98,540,20,28
99,664,48,41
100,61,47,13
101,865,72,16
102,538,54,9
103,372,52,41
104,839,63,33
105,625,66,12
106,365,71,3
107,383,11,29
108,254,60,42
109,695,38,28
110,655,77,32
111,643,90,33
112,188,6,6
113,681,78,11
114,748,84,14
115,358,18,11
116,529,59,2
117,376,22,18
118,692,92,1
119,990,0,24
120,54,59,47
121,373,52,17
122,848,52,20
123,205,94,55
124,26,37,48
125,827,61,11
126,412,32,28
127,139,55,8
128,902,32,39
129,239,81,23
130,814,49,4
131,39,84,57
132,426,58,15
133,568,27,8
134,134,37,16
135,961,56,13
136,730,49,8
137,101,86,7
138,161,78,43
139,163,84,33
140,801,43,4
141,433,32,52
142,702,38,25
143,442,67,53
144,39,97,24
145,240,12,12
146,402,28,29
147,405,5,17
148,273,61,54
149,104,92,22
150,185,94,7
151,271,29,51
152,736,47,54
153,130,0,32
154,658,83,44
155,345,34,15
156,370,11,18
157,792,46,19
158,452,95,25
159,605,91,16
160,487,13,14
161,265,7,23
162,327,57,42
163,100,23,25
164,502,31,39
165,666,16,40
166,553,35,45
167,892,36,57
168,134,8,24
169,441,24,53
170,975,67,50
171,537,86,25
172,262,10,28
173,853,72,24
174,750,43,4
175,344,20,58
176,226,13,10
177,799,53,13
178,466,40,24
179,203,37,35
180,763,33,9
181,680,25,12
182,226,40,39
183,136,25,21
184,890,78,50
185,497,82,52
186,303,73,40
187,28,59,34
188,111,88,52
189,61,56,58
190,776,55,10
191,96,92,44
192,637,79,60
193,372,70,40
194,458,87,10
195,690,62,6
196,791,12,11
197,609,71,7
198,739,76,50
199,667,34,44
200,184,66,42
201,266,41,32
202,801,46,43
203,401,87,39
204,920,39,43
205,809,42,4
206,61,16,35
207,900,73,29
208,828,68,56
209,663,37,22
210,607,17,20
211,422,42,59
212,492,38,32
213,689,43,39
214,502,83,38
215,170,36,19
216,543,82,37
217,571,94,8
218,984,33,24
219,245,85,16
220,62,9,44
221,562,54,58
222,194,17,38
223,240,78,48
224,129,3,2
225,614,77,33
226,87,67,28
227,340,81,60
228,981,92,11
229,101,77,54
230,717,68,52
231,661,28,46
232,254,1,8
233,241,29,42
234,430,0,2
235,36,50,56
236,220,25,27
237,393,35,8
238,806,54,29
239,936,52,25
240,148,63,15
241,697,5,19
242,60,19,37
243,25,44,41
244,336,22,8
245,790,38,35
246,613,26,22
247,346,69,9
248,209,63,61
249,239,42,21
250,330,89,24
251,893,13,56
252,843,65,54
253,373,65,54
254,721,91,44
255,369,43,26
256,930,2,33
257,841,29,31
258,443,10,20
259,364,37,14
260,760,85,3
261,291,24,42
262,673,77,53
263,808,49,45
264,639,66,60
265,245,24,40
266,661,76,41
267,810,47,30
268,436,70,16
269,641,1,30
270,415,88,34
271,553,97,44
272,752,33,17
273,423,12,53
274,943,80,9
275,998,56,14
276,27,83,44
277,698,80,59
278,3,21,8
279,504,65,13
280,438,57,33
281,190,82,33
282,302,54,9
283,319,40,13
284,261,4,39
285,202,39,10
286,861,86,11
287,167,50,15
288,314,57,55
289,743,17,26
290,522,65,6
291,58,88,59
292,995,8,42
293,4,1,7
294,948,18,2
295,763,25,24
296,44,41,53
297,804,47,11
298,852,87,46
299,625,35,56
300,113,90,13
301,436,42,9
302,441,84,30
303,232,54,29
304,231,61,1
305,85,85,15
306,439,83,25
307,672,35,10
308,480,26,33
309,866,74,38
310,685,44,39
311,726,93,9
312,826,4,43
313,991,27,29
314,891,7,41
315,433,46,57
316,876,82,25
317,726,6,16
318,503,65,48
319,520,17,55
320,222,77,61
321,778,13,13
322,599,10,30
323,677,74,29
324,721,9,22
325,973,29,6
326,899,61,9
327,543,43,23
328,60,23,60
329,596,86,41
330,833,71,25
331,530,65,26
332,122,12,48
333,754,91,5
334,305,62,43
335,356,83,45
336,993,42,26
337,358,21,10
338,770,53,10
339,708,65,55
340,741,31,5
341,553,93,17
342,869,45,41
343,867,91,56
344,536,57,35
345,120,47,14
346,698,14,53
347,201,32,54
348,4,12,31
349,608,17,35
350,236,66,57
351,758,32,41
352,303,31,61
353,173,72,23
354,341,29,19
355,582,9,9
356,164,41,1
357,43,86,3
358,760,89,42
359,22,70,51
360,482,18,14
361,266,2,16
362,905,87,22
363,575,87,19
364,326,90,13
365,814,60,48
366,746,78,46
367,764,90,34
368,928,12,25
369,8,1,28
370,63,14,37
371,187,86,55
372,283,12,39
373,868,29,32
374,512,34,26
375,750,78,57
376,702,13,19
377,65,46,26
378,742,14,11
379,738,24,5
380,658,97,43
381,91,96,61
382,146,55,42
383,126,3,46
384,202,12,32
385,420,13,22
386,7,8,24
387,480,44,38
388,881,3,9
389,672,72,37
390,875,26,51
391,971,77,6
392,225,27,37
393,894,64,47
394,552,79,54
395,523,56,12
396,676,59,29
397,54,67,32
398,122,68,55
399,457,77,1
400,416,89,21
401,63,23,30
402,640,60,21
403,724,18,35
404,534,22,44
405,286,6,12
406,729,48,61
407,565,59,23
408,209,87,50
409,403,44,32
410,588,53,36
411,69,13,43
412,642,19,54
413,803,24,54
414,325,35,23
415,467,60,59
416,294,11,60
417,814,98,48
418,858,64,5
419,954,9,57
420,829,7,1
421,357,83,8
422,156,12,23
423,803,22,23
424,542,76,56
425,926,56,56
426,475,14,34
427,218,12,19
428,560,16,46
429,269,92,47
430,155,20,26
431,632,85,59
432,763,13,60
433,891,59,47
434,35,43,54
435,784,87,8
436,73,94,41
437,981,12,30
438,72,98,2
439,907,43,4
440,888,88,11
441,601,83,54
442,467,43,58
443,127,84,13
444,735,32,38
445,967,17,30
446,290,1,49
447,645,92,36
448,550,96,35
449,509,70,54
450,181,29,29
451,394,77,21
452,857,95,39
453,372,97,44
454,95,4,60
455,270,91,21
456,822,13,42
457,579,83,36
458,757,15,20
459,619,25,43
460,435,3,33
461,357,68,11
462,722,10,39
463,938,38,54
464,601,10,43
465,743,71,60
466,797,5,51
467,187,6,59
468,892,86,52
469,336,47,34
470,425,28,7
471,47,16,46
472,154,97,19
473,211,17,45
474,48,53,19
475,400,41,33
476,233,97,61
477,541,19,29
478,615,3,33
479,358,40,50
480,629,6,11
481,961,27,6
482,747,82,56
483,196,65,20
484,327,73,2
485,586,15,5
486,594,75,46
487,173,70,45
488,604,79,39
489,643,21,47
490,262,15,54
491,541,64,32
492,190,38,50
493,930,46,24
494,49,27,12
495,501,90,57
496,675,3,33
497,720,72,57
498,174,6,1
499,576,86,41
500,965,63,27
501,765,62,26
502,24,2,26
503,245,76,44
504,992,4,4
505,311,38,47
506,602,17,22
507,801,40,54
508,97,21,49
509,456,66,43
510,587,11,22
511,470,63,1
512,417,48,43
513,175,44,21
514,642,20,17
515,442,47,36
516,216,39,17
517,206,74,9
518,935,21,54
519,6,58,11
520,119,8,46
521,477,80,35
522,678,41,7
523,207,26,12
524,697,83,13
525,197,38,27
526,206,82,47
527,102,15,44
528,253,13,17
529,536,78,24
530,173,0,44
531,832,38,47
532,927,55,54
533,831,51,34
534,142,3,28
535,499,14,43
536,211,23,4
537,935,44,57
538,417,21,11
539,456,70,36
540,860,63,58
541,511,6,36
542,288,62,29
543,550,81,25
544,879,4,40
545,862,52,32
546,995,71,40
547,494,1,18
548,564,16,37
549,491,34,30
550,632,16,7
551,106,68,17
552,389,71,31
553,159,65,58
554,325,76,47
555,585,87,13
556,783,39,45
557,123,10,6
558,411,13,4
559,899,61,51
560,123,35,54
561,255,29,53
562,829,83,38
563,125,51,60
564,620,83,32
565,808,83,48
566,187,66,22
567,319,52,26
568,490,85,51
569,765,87,52
570,303,29,59
571,610,70,13
572,549,18,9
573,759,35,16
574,141,2,59
575,221,22,54
576,213,46,37
577,111,48,45
578,111,30,38
579,424,3,52
580,893,5,60
581,501,50,5
582,354,6,28
583,487,43,36
584,116,26,29
585,212,34,47
586,64,50,49
587,102,18,12
588,152,45,6
589,272,44,38
590,64,73,31
591,300,72,44
592,584,63,5
593,450,32,14
594,670,29,6
595,862,34,18
596,185,31,34
597,826,86,15
598,455,53,51
599,912,17,8
600,963,64,59
601,910,24,23
602,65,64,34
603,624,6,42
604,402,84,2
605,835,2,35
606,198,77,9
607,353,60,25
608,410,97,3
609,534,18,43
610,445,24,16
611,387,24,41
612,566,61,2
613,629,44,49
614,120,16,36
615,154,0,52
616,941,30,24
617,896,57,1
618,825,98,54
619,175,98,5
620,920,4,18
621,124,83,1
622,734,12,60
623,37,50,15
624,836,30,2
625,94,82,31
626,378,40,56
627,519,33,50
628,343,47,33
629,656,42,53
630,369,29,58
631,446,74,44
632,146,98,36
633,535,67,8
634,587,83,1
635,56,36,19
636,128,22,35
637,648,23,58
638,322,97,51
639,557,40,20
640,592,71,5
641,869,11,27
642,776,84,2
643,230,51,55
644,858,57,51
645,485,19,26
646,264,30,36
647,782,26,41
648,639,59,43
649,659,27,34
650,369,29,21
651,40,69,24
652,794,29,41
653,364,20,17
654,492,90,21
655,11,72,60
656,368,46,40
657,292,50,18
658,596,20,45
659,326,0,36
660,490,31,40
661,456,45,59
662,669,13,12
663,627,32,61
664,215,69,30
665,667,9,45
666,743,86,1
667,570,24,56
668,146,45,23
669,442,44,15
670,365,65,49
671,210,72,10
672,495,80,46
673,346,71,41
