没什么用拿来占位的第一行，这是第0个文件
0,771,38,13
1,62,73,14
2,258,9,10
3,53,38,44
4,965,12,49
5,595,34,53
6,255,47,8
7,733,30,29
8,258,69,59
9,594,3,36
10,457,61,36
11,888,10,38
12,617,28,55
13,239,80,45
14,211,4,16
15,666,38,63
16,338,69,4
17,130,81,35
18,841,18,20
19,553,51,20
20,655,43,43
21,179,2,65
22,624,50,62
23,150,25,59
24,267,3,14
25,76,45,16
26,839,22,58
27,250,87,31
28,651,7,22
29,714,80,16
30,955,78,4
31,794,17,63
32,996,56,7
33,817,6,62
34,15,16,3
35,553,51,30
36,673,81,61
37,335,43,36
38,269,53,18
39,86,6,47
40,379,81,58
41,955,50,3
42,701,37,37
43,938,22,62
44,552,84,6
45,458,52,1
46,968,28,9
47,773,82,34
48,352,7,43
49,195,84,4
50,558,54,22
51,96,72,55
52,634,29,32
53,797,38,50
54,438,14,16
55,471,71,44
56,675,54,66
57,889,26,21
58,361,10,25
59,95,52,49
60,508,58,40
61,201,17,20
62,673,10,67
63,567,71,36
64,50,52,40
65,842,11,47
66,141,85,54
67,973,5,36
68,376,54,64
69,265,84,4
70,431,39,19
71,604,40,66
72,33,72,64
73,123,62,33
74,811,8,1
75,2,17,39
76,447,29,13
77,819,50,34
78,242,9,33
79,714,65,36
80,135,64,31
81,62,75,38
82,942,67,11
83,57,85,33
84,906,79,52
85,576,64,34
86,241,87,55
87,928,49,31
88,172,18,15
89,686,68,66
90,564,10,30
91,666,56,14
92,544,21,54
93,519,69,65
94,508,31,66
95,209,86,64
96,519,7,4
97,522,70,6
98,248,65,40
99,70,86,34
100,902,17,8
101,878,75,65
102,953,10,52
103,807,8,15
104,266,83,38
105,141,67,54
106,432,65,50
107,290,83,39
108,181,82,54
109,699,71,27
110,909,5,60
111,242,34,33
112,462,59,34
113,512,33,21
114,448,19,12
115,878,7,56
116,675,38,54
117,783,23,9
118,129,35,2
119,236,22,14
120,437,50,27
121,1000,3,37
122,941,65,22
123,805,32,52
124,462,87,25
125,418,61,56
126,881,15,7
127,74,70,49
128,166,6,54
129,756,18,60
130,618,62,33
131,300,85,66
132,33,74,4
133,121,38,49
134,19,75,50
135,991,20,9
136,531,77,13
137,420,62,45
138,949,36,59
139,297,39,57
140,219,48,65
141,271,4,44
142,695,52,8
143,304,29,7
144,610,55,13
145,763,37,35
146,641,71,13
147,918,19,67
148,378,55,3
149,500,15,40
150,520,73,59
151,226,39,52
152,618,70,55
153,340,5,23
154,845,78,24
155,649,24,16
156,465,8,3
157,231,6,10
158,315,39,18
159,235,50,30
160,450,9,38
161,226,2,42
162,214,68,22
163,447,39,48
164,748,19,53
165,433,83,17
166,195,76,17
167,564,26,31
168,961,60,20
169,684,62,59
170,383,47,53
171,626,41,33
172,333,46,26
173,550,4,56
174,933,32,11
175,738,48,56
176,431,26,6
177,5,13,25
178,25,29,45
179,572,81,18
180,793,7,50
181,911,56,33
182,800,45,1
183,428,42,58
184,488,54,60
185,824,71,64
186,83,70,35
187,82,82,26
188,51,67,12
189,656,86,12
190,779,79,38
191,573,5,28
192,265,4,22
193,363,8,24
194,369,79,50
195,32,14,66
196,782,8,23
197,815,49,21
198,45,3,39
199,432,18,46
200,13,4,17
201,168,9,21
202,524,25,22
203,469,11,64
204,201,59,18
205,651,2,27
206,908,0,31
207,756,30,33
208,494,18,59
209,203,57,17
210,102,53,10
211,337,77,36
212,169,72,61
213,693,85,35
214,394,45,65
215,406,71,62
216,256,58,4
217,27,77,60
218,800,10,38
219,680,36,66
220,618,18,40
221,449,34,30
222,393,2,46
223,418,78,60
224,534,31,62
225,814,68,17
226,288,28,8
227,442,30,6
228,738,77,16
229,572,84,24
230,727,46,44
231,568,54,58
232,910,31,53
233,629,64,34
234,544,30,30
235,505,11,43
236,864,50,15
237,530,59,9
238,258,44,43
239,892,87,22
240,986,5,48
241,643,29,63
242,901,10,51
243,578,46,5
244,717,46,61
245,415,6,48
246,374,21,11
247,257,15,3
248,387,24,33
249,914,11,4
250,221,12,66
251,575,70,6
252,775,59,37
253,918,28,39
254,69,8,36
255,115,30,57
256,219,52,1
257,670,12,10
258,611,70,39
259,77,87,36
260,341,52,25
261,131,58,65
262,14,24,14
263,604,5,8
264,528,41,63
265,682,51,25
266,218,70,36
267,55,35,26
268,372,21,22
269,776,33,64
270,160,22,25
271,212,80,35
272,222,38,6
273,796,17,21
274,157,16,2
275,727,17,58
276,567,2,54
277,403,80,17
278,843,43,17
279,274,3,35
280,961,58,59
281,123,45,4
282,688,74,8
283,428,53,24
284,614,50,7
285,313,8,25
286,287,86,34
287,460,32,51
288,499,50,37
289,664,60,29
290,735,36,13
291,51,30,13
292,744,13,43
293,827,49,1
294,255,54,27
295,555,70,33
296,760,36,27
297,735,47,44
298,591,2,42
299,346,9,26
300,128,15,43
301,800,18,17
302,869,9,65
303,612,68,27
304,825,34,40
305,664,13,5
306,207,20,30
307,20,35,67
308,857,49,50
309,561,58,46
310,108,1,54
311,460,24,34
312,90,84,6
313,37,31,43
314,82,32,34
315,836,87,3
316,613,54,58
317,50,81,30
318,958,2,20
319,837,18,48
320,701,37,41
321,932,48,28
322,638,17,38
323,561,22,46
324,528,87,20
325,145,26,36
326,672,62,25
327,515,31,13
328,113,69,44
329,56,65,9
330,41,29,51
331,843,40,10
332,613,29,5
333,923,5,15
334,680,12,51
335,766,61,51
336,491,12,55
337,62,14,6
338,850,14,56
339,713,61,20
340,209,77,43
341,799,63,12
342,294,3,43
343,782,61,9
344,4,76,34
345,41,73,2
346,80,11,16
347,382,72,49
348,700,74,13
349,990,82,11
350,442,26,23
351,754,9,22
352,563,54,52
353,506,3,16
354,142,54,44
355,998,70,20
356,924,77,15
357,237,75,51
358,805,46,8
359,90,35,63
360,853,68,58
361,428,62,8
362,363,8,24
363,916,73,43
364,715,62,29
365,86,76,32
366,498,63,35
367,442,35,43
368,979,71,61
369,13,33,28
370,554,45,29
371,217,48,58
372,97,42,59
373,543,6,23
374,984,64,61
375,479,5,54
376,716,14,4
377,126,32,27
378,796,2,39
379,719,78,34
380,238,39,57
381,146,63,46
382,843,71,41
383,597,5,42
384,561,44,65
385,875,66,19
386,889,29,24
387,526,75,28
388,22,14,31
389,182,20,41
390,799,2,2
391,373,43,40
392,684,77,43
393,445,42,36
394,220,58,59
395,75,76,25
396,95,60,47
397,481,25,27
398,972,30,7
399,248,36,48
400,323,50,59
401,102,7,2
402,152,2,18
403,217,6,32
404,192,73,33
405,412,43,47
406,650,73,27
407,677,1,43
408,268,36,5
409,568,44,34
410,297,62,29
411,396,83,47
412,306,82,16
413,926,67,43
414,499,58,52
415,587,37,6
416,62,46,41
417,518,27,13
418,774,6,49
419,557,85,30
420,48,22,13
421,694,57,65
422,570,35,26
423,361,32,21
424,157,66,1
425,883,84,60
426,611,34,2
427,437,55,43
428,192,68,8
429,495,33,21
430,947,8,11
431,221,85,53
432,770,7,65
433,98,39,31
434,69,75,50
435,579,13,19
436,686,72,53
437,743,12,28
438,76,35,20
439,6,65,49
440,398,35,48
441,604,31,47
442,668,65,24
443,598,66,12
444,969,55,3
445,630,25,50
446,167,78,40
447,995,36,64
448,629,39,34
449,548,69,31
450,604,10,53
451,901,86,43
452,779,41,67
453,160,22,66
454,756,14,26
455,723,19,32
456,944,74,59
457,85,36,58
458,230,48,23
459,570,68,44
460,952,15,57
461,321,75,23
462,897,21,28
463,155,60,36
464,191,55,43
465,74,58,33
466,734,81,23
467,504,22,66
468,478,19,5
469,436,69,11
470,383,76,48
471,365,36,62
472,688,44,34
473,21,30,35
474,312,60,28
475,177,13,48
476,302,2,60
477,501,57,4
478,120,63,10
479,492,34,60
480,163,41,51
481,738,5,52
482,117,76,55
483,133,8,61
484,241,23,16
485,901,24,31
486,483,29,1
487,635,2,53
488,440,65,9
489,129,44,8
490,271,31,44
491,521,16,56
492,847,52,67
493,498,72,36
494,979,25,17
495,480,77,18
496,131,64,37
497,961,2,47
498,176,17,46
499,254,2,4
500,334,64,17
501,96,17,48
502,606,7,7
503,553,32,29
504,309,74,47
505,832,42,21
506,651,12,33
507,67,28,58
508,582,83,50
509,666,16,34
510,810,62,36
511,178,85,23
512,858,42,13
513,966,11,59
514,987,87,39
515,809,70,51
516,37,32,58
517,152,42,12
518,142,63,47
519,797,0,22
520,894,34,27
521,55,59,56
522,506,4,13
523,740,33,66
524,606,84,15
525,83,4,11
526,2,48,20
527,846,40,63
528,574,85,17
529,361,25,13
530,813,62,20
531,615,60,38
532,510,13,14
533,456,80,21
