没什么用拿来占位的第一行，这是第3个文件
0,9545,18,78
1,1954,77,84
2,3713,30,46
3,5977,67,44
4,375,5,65
5,4889,90,19
6,10915,61,81
7,10552,51,35
8,1413,38,44
9,1878,55,61
10,7989,9,6
11,10143,24,49
12,399,49,82
13,1101,62,17
14,10586,66,9
15,10389,1,17
16,6973,67,36
17,6199,32,71
18,8552,23,22
19,9771,85,56
20,10666,6,73
21,2494,88,25
22,10291,25,80
23,11294,3,14
24,2673,48,4
25,701,9,9
26,4004,80,61
27,5506,71,61
28,5796,38,71
29,3174,84,52
30,2683,43,54
31,1868,24,58
32,2682,13,54
33,9188,3,7
34,3363,8,31
35,10285,49,25
36,10491,73,78
37,3247,13,16
38,11807,48,41
39,879,51,22
40,9046,78,18
41,8647,46,28
42,9472,89,19
43,624,20,58
44,7555,9,73
45,4499,32,72
46,2195,35,81
47,8321,13,22
48,4371,89,70
49,11951,68,54
50,4481,71,31
51,5682,85,65
52,5694,36,13
53,3159,22,27
54,10075,81,31
55,5114,7,30
56,977,65,32
57,2018,4,80
58,1742,8,78
59,6297,4,71
60,6504,58,40
61,6100,67,30
62,6954,38,11
63,11747,2,21
64,5665,52,74
65,5126,16,25
66,7712,87,66
67,616,83,13
68,11084,0,46
69,3275,87,33
70,2067,30,82
71,4857,89,11
72,8291,39,47
73,10193,76,9
74,11185,22,49
75,7527,48,50
76,3013,5,4
77,892,56,70
78,8782,87,9
79,7757,21,47
80,9766,2,72
81,7643,25,3
82,7069,49,87
83,2088,55,67
84,8211,82,48
85,11160,85,61
86,5106,53,47
87,2319,31,31
88,5170,25,83
89,3399,79,19
90,4007,32,76
91,1145,72,40
92,1264,9,26
93,11671,10,29
94,8462,57,77
95,8951,40,54
96,6614,10,71
97,9514,37,20
98,5915,75,86
99,7252,88,46
100,4448,72,27
101,624,20,16
102,11934,75,15
103,11020,41,62
104,8778,11,78
105,4041,60,17
106,4334,55,14
107,1727,1,66
108,8406,10,84
109,9857,39,60
110,1484,20,32
111,5404,46,71
112,5613,67,6
113,9177,80,1
114,6537,10,37
115,5901,86,74
116,6430,29,77
117,1933,73,6
118,6375,85,48
119,1279,90,24
120,2041,22,33
121,669,21,62
122,11009,15,63
123,9622,30,54
124,8882,21,63
125,5601,8,62
126,8027,87,27
127,11475,85,12
128,1812,39,36
129,8952,25,10
130,3795,3,58
131,3491,7,33
132,8664,57,36
133,7599,11,75
134,10965,0,21
135,4242,89,47
136,3118,66,65
137,632,40,73
138,10156,11,65
139,5153,45,23
140,6773,35,5
141,5557,73,43
142,6907,23,17
143,4083,43,20
144,6967,86,52
145,9741,71,71
146,6307,85,46
147,3798,65,55
148,4498,10,8
149,2430,6,38
150,11575,15,74
151,9974,21,61
152,10647,46,68
153,602,31,54
154,1814,44,82
155,11162,69,14
156,10600,76,16
157,7802,9,19
158,3297,59,19
159,10546,85,58
160,3204,21,52
161,8713,15,58
162,7267,37,5
163,7881,17,24
164,5802,56,6
165,697,80,52
166,8807,35,42
167,9603,3,23
168,4066,24,75
169,2705,37,66
170,10320,31,32
171,10386,60,50
172,8813,13,81
173,153,6,40
174,842,7,25
175,6198,49,9
176,1608,38,45
177,5732,43,13
178,10719,18,38
179,9067,9,49
180,3556,78,67
181,5760,75,85
182,2005,57,68
183,3289,33,76
184,10916,90,83
185,2349,35,75
186,1100,45,50
187,6121,53,46
188,1565,29,51
189,2376,88,4
190,7805,42,48
191,8702,58,62
192,2484,22,8
193,8417,47,57
194,10383,76,57
195,2885,36,14
196,10269,45,66
197,5692,10,65
198,11108,25,49
199,6584,77,75
200,7175,39,28
201,11552,16,25
202,5398,48,28
203,10227,4,32
204,2193,17,59
205,6137,74,47
206,4608,26,12
207,11566,56,77
208,8741,80,80
209,7205,78,50
210,4728,60,37
211,4512,67,10
212,669,47,55
213,7203,3,40
214,3755,75,57
215,1240,45,6
216,2006,74,42
217,7504,44,30
218,206,8,17
219,6028,48,45
220,2994,18,38
221,11611,14,28
222,4228,57,83
223,8033,79,22
224,7442,52,75
225,1189,0,36
226,4511,11,84
