没什么用拿来占位的第一行，这是第6个文件
0,472,22,18
1,4598,24,79
2,5244,30,49
3,6975,48,1
4,3894,38,17
5,6058,74,4
6,3772,79,70
7,3468,70,31
8,451,64,50
9,4006,74,22
10,5538,18,44
11,412,39,20
12,7794,2,42
13,3986,25,50
14,3522,22,88
15,1075,72,58
16,990,35,81
17,195,47,23
18,2713,57,39
19,10762,79,42
20,9351,72,36
21,4531,43,19
22,1582,68,70
23,4448,6,7
24,10417,71,61
25,10441,65,93
26,3034,62,25
27,2483,80,8
28,6201,65,17
29,3824,66,48
30,3545,1,49
31,8188,43,4
32,8998,16,89
33,219,63,31
34,2177,8,22
35,1470,40,80
36,10450,57,46
37,6946,75,55
38,5425,4,72
39,6338,19,82
40,5041,19,75
41,9425,22,30
42,6549,43,95
43,8909,86,22
44,7139,38,54
45,816,11,86
46,8311,53,80
47,4669,22,19
48,9731,55,87
49,6562,56,66
50,5923,56,29
51,6166,41,75
52,3171,77,63
53,7169,9,29
54,7663,83,11
55,10364,18,7
56,8418,33,12
57,4857,13,50
58,4515,39,65
59,2594,0,41
60,7619,26,26
61,1136,31,67
62,2330,34,72
63,552,50,65
64,2316,56,76
65,5855,12,30
66,3989,69,7
67,4816,85,52
68,6633,87,91
69,8570,16,67
70,3610,43,94
71,1499,34,21
72,661,51,71
73,9996,75,50
74,5412,78,74
75,7399,12,6
76,3421,40,59
77,6491,15,88
78,10279,24,80
79,7217,57,88
80,10164,34,19
81,7745,13,61
82,6125,33,33
83,8476,61,28
84,10965,16,74
85,3958,87,23
86,4116,51,7
87,2558,29,39
88,4142,75,71
89,4733,76,8
90,4572,7,18
91,4983,71,95
92,9451,35,81
93,659,38,78
94,1158,66,86
95,2264,64,85
96,3534,43,72
97,8956,24,22
98,9994,5,17
99,6984,73,85
100,6143,45,36
101,4785,11,27
102,4407,21,47
103,8023,40,69
104,5980,29,16
105,6042,68,24
106,6958,57,35
107,9798,37,11
108,3755,62,41
109,1459,6,42
110,7776,52,7
111,4571,60,18
112,10590,67,40
113,1308,81,8
114,7200,53,45
115,8583,86,2
116,9414,3,27
117,5160,8,32
118,731,66,87
119,2619,5,37
120,2204,36,81
121,8763,6,78
122,5276,11,89
123,1195,86,66
124,1882,70,87
125,8495,28,77
126,3648,2,57
127,4226,57,33
128,10538,83,92
129,10576,61,57
130,2676,41,77
131,3980,3,91
132,1977,86,63
133,9721,25,5
134,4587,58,83
135,3553,16,24
136,6366,31,74
137,8982,9,75
138,7846,74,39
139,2769,65,68
140,1505,12,13
141,7885,7,8
142,2128,48,71
143,8174,0,48
144,5330,10,74
145,3149,19,35
146,10212,24,26
147,2933,29,43
148,8471,18,85
149,10261,59,78
150,6217,43,26
151,893,72,42
152,5405,87,74
153,5379,76,18
154,8306,13,37
155,9771,57,24
156,7269,60,88
157,6799,64,93
158,1585,63,7
159,4518,27,82
160,1819,83,86
161,869,72,30
162,5646,84,69
163,9479,6,9
164,8736,39,46
165,10356,17,8
166,9243,46,44
167,9410,44,5
168,2542,44,92
169,7485,73,87
170,7358,20,27
171,3667,72,19
172,9000,85,39
173,9780,35,29
174,10236,34,4
175,2346,6,69
176,4961,8,3
177,6292,66,55
178,9272,31,12
179,2723,11,53
180,1610,65,65
181,5092,11,9
182,1470,35,22
183,2444,22,49
184,7096,26,44
185,10379,59,10
186,4767,3,66
187,8530,22,12
188,168,54,36
189,915,24,15
190,8992,49,64
191,1864,12,76
192,2401,73,15
193,1302,28,45
194,8047,83,15
195,7018,53,2
196,2275,68,77
197,3060,37,60
198,10136,4,50
199,4043,39,74
200,7969,30,92
201,4921,45,64
202,3268,45,42
203,1010,27,94
204,10278,41,26
205,5957,18,95
206,10798,4,51
207,3059,71,24
208,2382,62,5
209,7039,56,4
210,2456,17,74
211,9891,73,23
212,3787,60,85
213,9964,77,24
214,8865,58,81
215,9938,6,11
216,1561,68,79
217,10499,46,94
218,5987,51,37
219,10191,25,37
220,4378,16,46
221,6187,51,31
222,2537,29,67
223,2125,24,72
224,10956,0,59
225,6428,58,73
226,4206,10,85
227,6564,36,75
228,7914,14,70
229,7390,84,55
230,386,61,72
231,5872,63,83
232,9118,48,56
233,2393,36,96
234,56,56,72
235,3738,59,10
236,8395,41,36
237,5175,4,9
238,5786,61,47
239,3959,34,92
240,6734,44,49
241,5565,19,89
242,10343,48,73
243,7558,64,21
244,7173,32,85
245,9404,49,25
246,4542,83,42
247,5145,66,54
248,10713,19,60
249,9936,17,30
250,2003,62,34
251,10939,82,53
252,1283,16,22
253,2275,69,6
254,2688,1,46
255,4828,53,8
256,4124,82,27
257,9485,34,93
258,771,75,88
259,1598,42,18
260,8355,20,64
261,1781,46,43
262,1097,73,35
263,6774,35,33
264,5500,82,66
265,4385,70,47
266,4816,33,81
267,6539,14,44
268,1375,56,71
269,10815,69,17
270,3464,63,37
271,8055,83,19
272,1857,12,52
273,3860,9,16
274,1972,28,58
275,10421,77,40
276,3260,52,82
277,9380,78,64
278,3279,21,40
279,9021,11,5
280,3541,42,52
281,2193,64,56
282,4916,73,68
283,1991,60,45
284,398,7,90
285,472,19,87
286,9391,22,11
287,632,74,18
288,3327,72,39
289,950,29,34
290,3746,25,84
291,422,18,92
292,3757,5,69
293,3848,35,49
294,7468,81,32
295,2821,0,84
296,7643,38,58
297,46,54,4
298,4623,36,61
299,7045,82,42
300,830,19,59
301,9089,0,21
302,580,60,42
303,5457,11,78
304,10281,87,47
305,3673,67,7
306,9404,54,29
307,85,75,67
308,7097,9,24
309,717,77,2
310,3318,2,37
311,7440,2,54
312,6629,53,10
313,5798,53,6
314,6939,38,53
315,1801,78,48
316,4207,41,78
317,1548,37,25
318,5454,69,2
319,10605,81,79
320,9302,54,33
321,5291,78,11
322,1344,18,9
323,1217,7,62
324,8758,58,60
325,786,10,34
326,2122,57,35
327,3111,20,57
328,3800,81,6
329,6457,38,8
330,5536,75,6
331,8160,85,60
332,6123,84,30
333,2355,69,54
334,10960,2,16
335,572,84,26
336,7861,69,59
337,584,11,79
338,5528,26,89
339,5437,35,15
340,1028,26,50
341,322,1,8
342,8405,27,4
343,9907,5,81
344,4328,53,52
345,7255,72,32
346,840,12,5
347,291,43,80
348,7153,26,27
349,9585,7,38
350,4839,42,32
351,6921,11,41
352,10120,56,77
353,4779,82,82
354,5468,9,87
355,9943,47,55
356,7990,70,20
357,4082,8,47
358,6033,33,34
359,1939,1,81
360,608,64,3
361,9927,32,31
362,5056,31,63
363,5468,33,65
364,165,44,58
365,2460,42,57
366,1922,87,55
367,6413,32,16
368,10220,57,81
369,5517,59,50
370,2445,27,2
371,8327,73,50
372,6189,0,9
373,4435,11,75
374,10619,64,7
375,772,59,82
376,6500,44,73
377,1939,9,50
378,730,20,91
379,3730,56,62
380,4819,36,33
381,4893,66,3
382,8518,7,11
383,6167,41,39
384,4969,76,39
385,5687,31,66
386,3320,19,78
387,1153,85,95
388,10322,86,3
389,1508,31,59
390,9649,73,87
391,4706,37,26
392,9956,19,1
393,2158,1,10
394,4076,41,22
395,930,71,30
396,6179,23,25
397,8393,31,94
398,7687,32,28
399,930,43,3
400,9340,11,36
401,11,28,34
402,5620,15,13
403,1708,61,78
404,1357,0,15
405,8891,26,22
406,5432,20,21
407,6128,52,84
408,4269,83,36
409,2936,20,95
410,8210,31,67
411,557,41,15
412,574,4,7
413,5778,39,52
414,2687,52,60
415,4917,30,38
416,9507,69,51
417,2479,36,47
418,6987,56,26
419,350,63,86
420,6077,0,62
421,5519,4,7
422,9677,50,44
423,2563,83,75
424,5982,42,79
425,4362,30,77
426,983,8,2
427,10673,23,38
428,2528,57,22
429,6233,54,45
430,3071,34,13
431,28,8,90
432,10466,69,84
433,7005,55,7
434,7056,29,1
435,9622,78,48
436,6299,4,8
437,2516,5,63
438,6754,44,8
439,3631,4,7
440,7084,82,57
441,3320,21,66
442,6249,79,47
443,5444,19,6
444,387,34,27
445,4763,64,9
446,7786,26,86
447,4018,53,19
448,6936,6,15
449,10176,29,67
450,5438,48,38
451,9798,23,83
452,9127,24,18
453,4453,11,46
454,691,21,16
455,1469,32,72
456,7206,49,34
457,3179,18,32
458,2413,66,38
459,1139,33,11
460,5589,14,59
461,10186,43,67
462,3957,82,27
463,6014,22,86
464,8419,8,28
465,7227,45,76
466,7354,34,85
467,8804,44,96
468,5443,56,42
469,6376,26,27
470,1883,46,89
471,3749,24,28
472,10591,20,6
473,361,25,69
474,9151,60,93
475,402,70,42
476,7173,7,84
477,6601,74,48
478,5056,60,48
479,825,76,2
480,10379,22,41
481,10859,74,41
482,1063,81,85
483,3468,1,62
484,528,63,18
485,6285,24,96
486,206,68,80
487,498,45,34
488,1689,84,23
489,8545,29,83
490,202,87,1
491,8954,10,59
492,9634,16,36
493,10902,27,22
494,5420,3,5
495,6309,39,78
496,9797,68,26
497,1236,13,63
498,2781,30,60
499,227,14,89
500,2301,39,80
501,8533,17,90
502,672,34,18
503,7363,24,30
504,10912,51,33
505,5525,23,88
506,2602,51,76
507,6963,30,18
508,5562,83,24
509,5805,21,46
510,8517,34,53
511,4428,30,86
512,2046,61,57
513,9487,32,49
514,5868,7,28
515,5068,51,43
516,4723,12,31
517,5039,23,5
518,6512,16,96
519,10831,76,38
520,9244,32,40
521,1952,59,38
522,6558,80,92
523,4398,39,76
524,8726,10,11
525,9257,38,63
526,6003,72,83
527,8761,6,66
528,7766,5,10
529,8149,75,6
530,10138,54,78
531,5033,70,82
