没什么用拿来占位的第一行，这是第4个文件
0,175,46,51
1,428,52,53
2,685,42,17
3,961,43,50
4,410,34,2
5,692,47,7
6,87,59,47
7,503,42,38
8,216,1,17
9,81,54,38
10,416,40,40
11,754,47,16
12,646,23,27
13,543,35,46
14,680,25,48
15,946,28,20
16,336,6,35
17,887,9,17
18,716,16,46
19,564,28,25
20,1,43,41
21,776,57,37
22,535,22,4
23,897,36,44
24,502,8,5
25,734,13,41
26,633,28,36
27,283,54,53
28,596,1,21
29,929,56,61
30,449,16,60
31,330,23,5
32,350,10,12
33,545,26,32
34,876,40,52
35,104,25,9
36,273,29,38
37,820,51,56
38,544,6,38
39,716,15,62
40,416,55,39
41,411,4,6
42,104,13,44
43,491,38,51
44,114,45,7
45,6,1,24
46,110,45,57
47,115,4,12
48,907,59,35
49,200,54,42
50,909,1,57
51,739,3,58
52,761,6,15
53,564,16,61
54,46,2,47
55,708,47,40
56,987,28,17
57,163,43,13
58,575,9,16
59,113,40,46
60,706,20,35
61,506,19,42
62,843,51,9
63,714,6,9
64,14,32,11
65,972,31,2
66,691,38,55
67,795,12,14
68,751,6,63
69,158,18,47
70,731,55,27
71,237,53,42
72,439,15,33
73,87,0,44
74,671,46,60
75,10,17,23
76,107,28,21
77,721,2,46
78,22,5,44
79,564,34,51
80,546,17,42
81,229,5,11
82,702,3,15
83,79,9,3
84,922,32,37
85,629,13,35
86,259,59,35
87,448,12,53
88,61,25,38
89,320,49,5
90,42,54,62
91,580,54,51
92,494,8,15
93,924,18,24
94,935,39,24
95,243,19,25
96,821,57,29
97,7,4,25
98,948,44,26
99,745,56,31
100,909,49,22
101,170,28,24
102,469,14,16
103,891,37,30
104,522,23,45
105,738,18,56
106,898,38,22
107,406,37,26
108,390,16,51
109,520,40,11
110,358,1,20
111,451,50,57
112,83,58,3
113,602,28,64
114,440,22,52
115,868,11,2
116,868,8,12
117,345,6,53
118,450,15,49
119,540,54,38
120,286,52,23
121,434,54,1
122,210,48,24
123,812,50,40
124,811,1,10
125,494,0,21
126,455,59,34
127,867,3,12
128,735,45,43
129,360,4,26
130,837,50,54
131,75,43,20
132,243,4,13
133,162,15,47
134,722,45,24
135,443,51,52
136,416,57,60
137,537,43,3
138,916,30,36
139,590,41,17
140,431,57,19
141,444,3,62
142,784,5,10
143,884,39,57
144,994,20,10
145,257,22,49
146,892,57,47
147,767,5,14
148,226,0,4
149,421,42,1
150,541,12,42
151,871,16,21
152,196,31,3
153,725,46,10
154,621,59,18
155,695,47,36
156,791,10,22
157,365,17,7
158,635,2,4
159,334,54,54
160,527,15,54
161,48,45,58
162,973,53,21
163,543,49,19
164,624,42,34
165,233,8,25
166,516,58,44
167,889,55,21
168,240,49,23
169,483,2,21
170,208,0,32
171,845,48,10
172,191,20,15
173,379,34,56
174,294,17,62
175,279,41,42
176,592,8,45
177,827,37,52
178,399,48,13
179,885,50,59
180,705,17,64
181,401,13,4
182,546,3,28
183,632,54,10
184,439,47,23
185,941,25,20
186,478,28,36
187,546,6,29
188,861,44,5
189,353,0,31
190,412,5,32
191,211,57,62
192,798,22,49
193,849,13,15
194,554,3,42
195,888,43,36
196,83,13,20
197,6,38,39
198,899,31,47
199,351,3,4
200,494,54,57
201,885,4,46
202,722,13,44
203,843,33,1
204,977,38,36
205,771,45,20
206,150,19,57
207,409,45,63
208,375,15,26
209,798,45,22
210,561,50,44
211,369,55,29
212,326,48,42
213,273,50,48
214,545,39,54
215,932,9,20
216,375,38,27
217,351,26,48
218,758,33,47
219,103,50,29
220,796,10,23
221,544,30,62
222,908,55,15
223,37,39,57
224,132,3,12
225,394,46,49
226,765,33,11
227,623,43,46
228,31,40,63
229,533,55,45
230,833,30,59
231,776,5,33
232,893,44,12
233,259,33,39
234,716,4,50
235,943,49,16
236,360,33,21
237,466,28,57
238,319,10,57
239,997,54,48
240,945,19,51
241,75,14,44
242,755,26,57
243,662,45,2
244,68,52,54
245,869,26,12
246,349,45,21
247,881,3,45
248,817,1,3
249,266,50,6
250,329,34,17
251,803,9,59
252,935,55,1
253,983,57,50
254,984,36,6
255,421,57,9
256,40,37,42
257,253,17,53
258,385,26,23
259,820,51,13
260,89,19,3
261,729,14,52
262,515,40,64
263,635,22,49
264,405,37,45
265,186,29,38
266,626,49,43
267,84,1,17
268,24,17,15
269,766,56,30
270,10,36,45
271,701,36,47
272,560,10,15
273,695,37,5
274,767,33,18
275,900,50,44
276,257,56,29
277,244,19,58
278,388,54,47
279,210,0,64
280,975,1,48
281,659,41,17
282,770,1,27
283,592,55,16
284,109,14,33
285,302,33,20
286,945,41,48
287,429,16,31
288,654,35,21
289,357,4,41
290,60,18,39
291,851,29,16
292,459,50,25
293,750,1,1
294,357,9,55
295,390,43,40
296,681,27,57
297,912,56,22
298,462,9,13
299,706,17,46
300,763,8,20
301,993,19,45
302,744,17,39
303,281,6,17
304,241,15,46
305,799,24,17
306,502,16,37
307,606,47,5
308,59,8,42
309,248,5,4
310,381,47,16
311,784,51,63
312,469,7,33
313,203,27,15
314,931,39,26
315,409,57,34
316,641,30,58
317,221,15,17
318,929,6,5
319,419,53,43
320,46,33,42
321,573,8,42
322,852,16,57
323,340,31,48
324,434,1,15
325,196,49,12
326,13,22,14
327,567,14,13
328,767,23,31
329,76,41,16
330,902,18,13
331,655,22,42
332,32,5,18
333,424,44,45
334,815,10,11
335,445,37,24
336,464,29,38
337,373,55,25
338,130,42,52
339,792,49,33
340,608,30,35
341,308,16,9
342,325,8,19
343,183,3,31
344,379,30,61
345,549,6,6
346,749,50,28
347,322,54,55
348,490,35,41
349,533,59,54
350,869,6,8
351,543,13,9
352,480,30,33
353,234,12,8
354,792,42,46
355,293,11,33
356,578,11,43
357,365,4,25
358,220,6,57
359,556,38,40
360,154,7,54
361,561,49,47
362,137,0,61
363,913,53,49
364,961,57,56
365,150,29,27
366,926,6,50
367,104,3,34
368,57,22,4
369,617,29,11
370,928,22,22
371,245,15,7
372,875,23,40
373,848,56,9
374,344,48,10
375,743,37,39
376,593,23,38
377,994,46,33
378,972,34,15
379,15,22,24
380,657,9,51
381,118,45,38
382,941,32,57
383,956,51,13
384,44,54,41
385,350,17,59
386,868,1,34
387,473,27,8
388,881,38,7
389,663,32,21
390,727,41,27
391,873,18,12
392,366,50,24
393,342,25,59
394,715,49,38
395,147,50,15
396,437,57,16
397,510,10,27
398,822,22,17
399,780,57,54
400,1000,23,19
401,762,47,61
402,310,32,60
403,221,53,53
404,992,39,50
405,669,46,60
406,643,42,58
407,562,44,16
408,717,37,30
409,781,48,51
410,770,47,38
411,340,21,41
412,609,22,33
413,572,22,7
414,128,5,38
415,378,33,40
416,317,47,7
417,166,49,35
418,397,5,4
419,243,57,48
420,365,7,59
421,843,6,64
422,547,6,10
423,196,57,49
424,778,57,46
425,711,54,40
426,791,22,43
427,805,20,8
428,615,48,25
429,690,10,47
430,865,15,62
431,139,9,24
432,275,55,59
433,636,50,32
434,740,39,61
435,930,2,3
436,873,52,46
437,915,28,54
438,267,42,42
439,995,3,41
440,881,19,36
441,694,17,1
442,126,3,40
443,784,59,59
444,239,18,62
445,972,7,24
446,358,51,48
447,771,18,12
448,672,16,14
449,514,50,57
450,186,43,60
451,757,16,18
452,365,21,57
453,260,4,60
454,638,23,11
455,276,6,18
456,587,15,58
457,11,6,44
458,54,49,48
459,980,22,30
460,180,39,37
461,872,55,2
462,489,11,11
463,361,31,60
464,125,28,51
465,815,35,45
466,64,2,44
467,97,32,30
468,828,25,56
469,227,16,34
470,937,8,6
471,189,19,5
472,30,59,33
473,585,11,64
474,636,55,28
475,70,21,52
476,562,37,30
477,469,33,10
478,915,13,3
479,218,51,24
480,595,27,64
481,584,28,55
482,589,17,14
483,677,53,61
484,756,28,1
485,463,9,34
486,778,2,51
487,583,23,45
488,592,17,58
489,859,34,9
490,714,20,57
491,337,24,45
492,303,32,38
493,748,40,48
494,736,35,4
495,392,37,22
496,530,15,16
497,564,29,31
498,944,53,32
499,849,43,10
500,506,8,63
501,850,24,3
502,422,18,27
503,955,5,39
504,330,40,38
505,886,44,51
506,691,53,2
507,10,28,48
508,961,12,5
509,160,52,4
510,474,37,4
511,848,46,4
512,218,39,58
513,820,34,51
514,682,15,43
515,911,20,35
516,969,42,60
517,283,32,41
518,138,12,21
519,126,43,57
520,809,56,31
521,900,3,61
522,87,20,1
523,672,11,15
524,754,24,22
525,68,34,27
526,655,3,49
527,98,57,41
528,258,54,33
529,782,31,57
530,871,39,57
531,677,10,33
532,401,36,49
533,465,59,5
534,175,24,1
