2496,3,0
3607,3,0
3227,3,0
1270,3,0
2282,3,0
2802,3,0
2642,5,0
1534,3,0
4461,3,0
3875,3,0
419,3,0
4060,3,0
3514,5,0
934,5,0
2272,5,0
2849,5,0
2581,5,0
3242,5,0
4844,5,0
2761,5,0
2924,5,0
3388,5,0
4041,5,0
1641,5,0
3083,5,0
4173,5,0
4440,5,0
237,5,0
2268,5,0
3969,5,0
2637,5,0
497,5,0
2140,7,0
2620,7,0
3178,7,0
391,7,0
1041,7,0
3503,7,0
3272,7,0
3066,7,0
946,7,0
1945,7,0
2735,7,0
2893,7,0
4054,7,0
1949,7,0
1736,7,0
3480,7,0
3341,7,0
630,7,0
518,7,0
526,0,0
4971,0,0
800,0,0
4769,0,0
3381,0,0
141,0,0
2770,0,0
4018,0,0
2437,0,0
2345,0,0
3315,0,0
2538,0,0
1998,0,0
3267,0,0
4113,1,0
1985,1,0
1140,1,0
2726,1,0
345,1,0
3631,1,0
915,1,0
1264,1,0
4012,1,0
3102,1,0
1143,1,0
1933,6,0
2897,6,0
3427,6,0
3326,6,0
3997,6,0
3426,6,0
4266,6,0
1393,6,0
1294,6,0
2764,6,0
379,2,0
1752,2,0
3047,2,0
1611,2,0
3241,2,0
2445,2,0
1058,2,0
4391,2,0
3260,2,0
3739,2,0
1912,4,0
143,4,0
3354,4,0
817,3,1
4154,3,1
4591,1,1
2604,7,1
2231,2,1
3274,7,1
4215,2,1
4821,3,1
164,2,1
1730,3,1
1243,6,1
3582,6,1
4922,5,1
3522,3,1
1578,4,1
3676,0,1
3633,1,1
3767,3,1
1857,4,1
3125,4,1
612,4,1
343,4,1
986,4,1
3698,4,1
4263,4,1
4477,4,1
4316,4,1
1509,4,1
2621,4,1
352,4,1
57,4,1
858,4,1
415,4,1
1126,4,1
36,4,1
1900,4,1
1544,4,1
4957,4,1
2111,4,1
2206,4,1
390,4,1
1784,3,2
2188,3,2
1049,0,3
2823,1,3
2255,2,3
4401,3,3
1456,4,3
1806,5,3
1749,6,3
1316,7,3
2749,0,3
2636,1,3
2877,2,3
409,3,3
4898,4,3
2239,5,3
3834,6,3
797,7,3
2871,0,3
834,1,3
32,2,3
4267,3,3
3960,4,3
4921,5,3
1601,6,3
251,7,3
9,0,3
1693,1,3
4321,2,3
3151,3,3
1351,4,3
4386,5,3
2388,6,3
4635,7,3
598,0,3
1662,1,3
3437,2,3
3277,3,3
4929,4,3
4969,5,3
4950,6,3
732,7,3
963,0,3
902,1,3
954,2,3
4918,3,3
4740,4,3
3384,5,3
3070,6,3
4924,7,3
2509,0,3
3612,1,3
4638,2,3
3914,3,3
4949,4,3
4557,5,3
3576,6,3
1101,7,3
1793,0,3
2278,1,3
4676,2,3
3721,3,3
1135,4,3
2290,5,3
918,6,3
4419,7,3
1233,0,3
421,1,3
796,2,3
768,3,3
2541,4,3
3393,5,3
1043,6,3
559,7,3
3577,0,3
989,1,3
4558,2,3
483,3,3
4468,4,3
2487,5,3
4901,6,3
665,7,3
3121,0,3
3730,1,3
1743,2,3
1553,5,3
1085,3,3
1445,3,3
4897,3,3
411,3,3
4981,3,3
1593,3,3
3595,5,4
1547,5,4
2843,5,4
302,5,4
2948,5,4
4839,5,4
4306,3,4
1982,5,4
4337,3,4
507,4,4
651,5,4
65,6,4
4084,7,4
2298,0,4
175,1,4
4791,2,4
4372,3,4
3035,4,4
2672,5,4
2366,6,4
1494,7,4
1555,0,4
2387,1,4
3905,2,4
3386,3,4
2982,4,4
4503,5,4
3335,6,4
981,7,4
3050,0,4
829,1,4
1847,2,4
236,3,4
676,4,4
2578,5,4
16,6,4
3254,7,4
1974,0,4
3221,1,4
242,2,4
4327,3,4
1686,4,4
1860,5,4
656,6,4
2886,7,4
206,0,4
2474,1,4
4584,2,4
4464,3,4
2553,4,4
102,5,4
3710,6,4
1122,7,4
3453,0,4
1541,1,4
1791,2,4
869,3,4
3716,4,4
1202,5,4
1310,6,4
3690,7,4
1972,0,4
3516,1,4
2189,2,4
4935,3,4
4127,4,4
3813,5,4
1198,6,4
2602,7,4
2048,0,4
1848,1,4
2693,2,4
4285,3,4
4991,4,4
1183,5,4
4820,6,4
186,7,4
1526,0,4
2750,1,4
604,2,4
3591,3,4
2142,4,4
1378,5,4
1461,6,4
131,7,4
2008,0,4
2476,1,4
1505,2,4
632,3,4
3279,4,4
3333,4,5
1204,7,5
