1816,3,0
2805,3,0
7119,3,0
5851,3,0
4410,3,0
6390,3,0
6023,9,0
6217,9,0
3197,9,0
1648,10,0
6626,10,0
5350,10,0
3912,2,0
1878,2,0
5922,13,0
1194,13,0
6925,13,0
3154,0,0
1437,0,0
4383,0,0
6684,5,0
3574,5,0
6456,7,0
2920,7,0
2775,6,0
896,6,0
5479,6,0
7034,6,0
1172,4,0
6653,4,0
4253,4,0
5630,11,0
7968,11,0
2441,11,0
2681,12,0
5542,12,0
1769,12,0
5637,1,0
5190,1,0
1039,1,0
5805,8,0
3739,8,0
4053,8,0
1258,6,1
1672,0,1
7411,0,1
2613,3,1
4868,9,1
4788,8,1
7448,12,1
1509,2,1
2552,1,1
1671,7,1
2064,13,1
480,5,1
609,11,1
1934,4,1
6348,5,2
2028,1,2
4796,9,2
7203,3,2
3473,12,2
854,8,2
4066,4,2
6143,0,2
3761,1,2
1495,2,2
1484,4,2
2292,8,2
871,3,2
317,5,2
3736,6,2
1633,1,2
540,8,2
5205,7,2
5124,11,2
2508,9,2
4731,12,2
5918,13,2
2625,0,2
4271,1,2
3941,3,3
984,7,3
4474,7,3
4025,7,3
1020,4,3
2970,4,3
5386,0,3
3754,13,3
1899,4,3
7949,10,3
1179,2,3
7271,4,3
5507,8,3
1327,3,3
6513,5,3
3607,6,3
1333,11,3
2762,12,3
5951,1,3
1820,7,3
1027,4,3
6663,6,3
3389,8,3
6557,13,3
1198,0,3
7165,1,3
1859,5,3
2010,11,3
1371,12,3
7252,8,3
1105,9,3
3678,10,3
1236,4,3
6900,6,3
6048,11,3
2048,12,3
1944,2,3
6775,4,3
7468,1,3
6013,7,3
1363,13,3
586,6,3
5155,8,3
5431,0,3
5700,5,3
6739,1,3
7570,3,3
2886,7,3
6564,9,3
4214,13,3
867,0,3
1954,11,3
5939,12,3
5222,4,3
7627,5,3
6322,6,3
6199,11,3
7890,12,3
7456,7,3
2421,4,3
3486,6,3
1813,8,3
4735,11,3
1865,12,3
3466,10,3
4021,2,3
7070,13,3
7124,0,3
1057,5,3
118,1,3
7902,4,3
6723,6,3
3919,8,3
4886,1,3
4777,2,3
5315,11,3
6555,12,3
590,4,3
2306,6,3
7447,8,3
7945,11,3
1785,1,3
1417,3,3
7144,9,3
3606,10,3
353,2,3
302,12,3
4864,7,3
109,4,3
3315,3,3
4129,13,3
2005,0,3
4296,5,3
5467,6,3
5923,8,3
5098,11,3
7141,12,3
4943,1,3
1023,9,3
226,7,3
7589,4,3
4792,10,3
393,8,3
7656,6,3
3148,1,3
7160,11,3
1595,12,3
7302,3,3
4981,8,3
1557,1,3
3047,9,3
2303,4,3
4465,8,4
6300,10,4
3319,3,4
2175,2,4
1190,10,4
3943,3,4
2271,6,4
7569,11,4
7122,12,4
7442,4,4
6747,8,4
6548,9,4
6208,10,4
7513,13,4
6588,0,4
5099,11,4
5867,1,4
3136,8,4
6082,1,4
4082,2,4
6191,5,4
681,3,4
291,7,4
4209,9,4
1577,10,4
1385,6,4
6708,13,4
6641,0,4
3368,2,4
7490,3,4
3867,12,4
1932,8,4
777,5,4
2701,7,4
4193,13,4
5176,4,4
3216,0,4
1771,2,4
3702,5,4
3666,7,4
1355,13,4
6265,6,4
5257,11,4
4020,0,4
7228,9,4
208,5,4
1433,12,4
6805,4,4
4744,11,4
5573,10,4
892,7,4
5853,13,4
2469,3,4
1545,0,4
7840,5,4
2914,6,4
6574,12,4
6971,7,4
5984,1,4
4086,4,4
6295,8,4
7367,1,4
1398,13,4
6235,0,4
3923,6,4
1596,11,4
3340,12,4
4674,4,4
3388,8,4
5806,2,4
949,6,4
5139,5,4
1328,11,4
1877,12,4
6888,1,4
2367,4,4
7514,6,4
3317,8,4
7687,11,4
6395,12,4
1866,1,4
4378,4,4
545,6,4
4279,8,4
6703,11,4
2693,12,4
5897,1,4
2783,4,4
4395,8,4
6446,9,4
7634,6,4
7965,11,4
2172,10,4
1788,3,4
5513,12,4
708,1,4
4524,4,4
1033,6,4
3724,9,4
1306,8,4
3764,11,4
7667,12,4
3290,1,4
5076,4,4
126,8,4
1480,11,4
598,10,4
3694,2,4
4177,12,4
570,1,4
466,7,4
7926,8,4
483,6,4
7044,1,4
1201,4,4
626,8,4
6556,1,4
2526,8,4
2516,1,4
4187,11,4
7607,12,5
7221,12,5
6202,9,5
6163,12,5
7936,4,5
6031,3,5
5812,9,5
1146,10,5
4255,12,5
464,2,5
3954,13,5
1139,3,5
5105,9,5
5822,10,5
7381,0,5
2158,2,5
7997,3,5
5357,5,5
7267,7,5
5353,6,5
1775,4,5
383,11,5
7133,9,5
1275,10,5
3307,13,5
4077,0,5
5857,2,5
5273,3,5
5917,5,5
3924,7,5
5332,9,5
4867,13,5
4135,0,5
3613,5,5
4844,2,5
4589,7,5
2646,6,5
4139,13,5
1848,12,5
5008,4,5
6745,8,5
5068,0,5
361,2,5
461,5,5
7181,6,5
4977,7,5
1789,11,5
517,13,5
2396,0,5
6670,12,5
2669,5,5
3406,7,5
5537,13,5
2515,10,5
3018,0,5
61,3,5
2971,9,5
6812,5,5
7458,7,5
2687,4,5
475,0,5
7662,5,5
6771,7,5
7118,10,5
4938,13,5
7742,13,5
5266,6,5
1203,0,5
4653,11,5
2210,12,5
1472,1,5
2091,4,5
782,6,5
288,8,5
310,11,5
3655,12,5
808,1,5
1780,4,5
7758,6,5
2747,8,5
4396,1,5
2685,11,5
7781,3,5
5252,5,5
947,12,5
3998,4,5
3082,7,5
366,6,5
3387,8,5
5671,13,5
7780,11,5
1517,12,5
3116,1,5
1961,4,5
5794,6,5
1688,8,5
4678,11,5
6406,12,5
5420,1,5
1731,1,5
5659,1,5
558,1,5
6656,1,5
5379,1,5
1725,2,5
1301,2,5
1986,1,5
1567,0,5
5742,5,5
108,1,5
7063,7,5
4069,1,5
4499,1,5
7177,1,5
4038,1,5
1753,1,5
1639,1,5
6983,1,5
5072,1,5
713,1,5
2815,1,5
5718,1,5
7413,1,5
4267,9,5
7665,10,5
5990,12,6
7910,12,6
4367,12,6
6693,4,6
3429,3,6
6716,12,6
6435,3,6
7178,9,6
278,10,6
6977,3,6
5847,9,6
5167,10,6
5673,2,6
3447,3,6
6386,9,6
1881,10,6
7699,2,6
5707,3,6
6083,9,6
365,10,6
5204,2,6
848,3,6
18,9,6
2021,10,6
3936,13,6
6045,0,6
4698,5,6
7446,7,6
3458,2,6
6625,13,6
4456,1,6
1715,0,6
7463,1,6
678,1,6
1863,2,6
6071,1,6
3282,5,6
192,7,6
5339,13,6
4467,0,6
7472,5,6
7549,7,6
5283,3,6
2260,13,6
5295,0,6
4272,5,6
5899,7,6
56,0,6
6105,5,6
905,2,6
4805,7,6
4449,0,6
6074,2,6
4669,13,6
7751,1,6
5957,1,6
3726,2,6
1321,1,6
4176,1,6
557,1,6
4683,1,6
7574,13,6
6420,5,6
6469,7,6
1125,0,6
5018,1,6
6577,1,6
7352,1,6
6797,1,6
298,1,6
4422,1,6
7600,1,6
1466,1,6
3842,1,6
4442,1,6
602,1,6
571,1,6
501,9,6
4579,10,6
4529,2,6
850,13,6
924,1,6
3558,1,6
1569,5,6
1223,7,6
7501,1,6
7427,1,6
2180,1,6
2898,1,6
6720,1,6
2598,1,6
3538,1,6
3744,1,6
4954,1,6
2813,1,6
2462,1,6
2198,1,6
3579,1,6
3106,3,6
4215,9,6
5640,10,6
6563,1,6
5387,1,6
4561,2,6
4740,0,6
6864,5,6
1083,1,6
7930,1,6
5664,7,6
5157,1,6
3096,1,6
1592,1,6
7255,1,6
1929,1,6
3301,1,6
1119,1,6
1485,1,6
5595,1,6
6347,1,6
7069,3,7
4463,1,7
