没什么用拿来占位的第一行，这是第0个文件
0,5296,20,59
1,7676,58,66
2,90,44,76
3,5298,26,80
4,211,19,79
5,11434,75,36
6,3914,41,76
7,11633,10,20
8,10602,35,23
9,1180,46,5
10,8518,24,48
11,8816,37,36
12,3313,8,30
13,11948,72,8
14,4587,84,23
15,4985,63,28
16,1532,65,32
17,4808,65,26
18,2747,38,74
19,1281,1,36
20,4886,52,14
21,5893,39,20
22,11560,23,34
23,4502,36,66
24,6781,46,21
25,9684,58,48
26,223,54,69
27,8686,69,75
28,4792,75,41
29,9617,47,19
30,1332,80,33
31,9586,6,63
32,6757,64,44
33,4230,23,5
34,7656,11,23
35,5596,32,66
36,9483,75,40
37,11584,8,53
38,11178,7,44
39,7570,13,35
40,1940,65,64
41,2453,22,64
42,6627,0,56
43,5422,85,21
44,11138,6,15
45,4361,3,75
46,2426,62,38
47,7217,67,47
48,11541,6,78
49,6144,65,46
50,5010,83,65
51,1025,9,21
52,11729,63,13
53,1736,2,26
54,11197,28,15
55,11243,14,78
56,11557,11,8
57,1067,81,1
58,105,27,3
59,1462,2,55
60,3459,53,78
61,7075,4,73
62,10247,24,6
63,7731,83,48
64,3757,33,60
65,6331,57,32
66,9400,0,61
67,10800,30,74
68,9760,62,59
69,6515,9,59
70,8281,50,29
71,4998,84,15
72,11470,41,1
73,11027,5,42
74,8034,55,32
75,2686,33,15
76,10989,5,67
77,11370,40,65
78,11043,25,7
79,10254,45,51
80,2792,1,17
81,6020,54,65
82,9666,33,72
83,1106,1,50
84,6780,39,23
85,1883,80,39
86,9657,52,14
87,6364,37,20
88,5420,38,57
89,6227,73,49
90,10597,50,32
91,10693,16,53
92,1589,51,54
93,5181,17,42
94,5550,66,63
95,6804,60,33
96,2922,48,31
97,4007,31,39
98,8506,31,1
99,3235,15,8
100,6355,71,6
101,2146,77,24
102,8310,31,60
103,11964,45,33
104,485,38,65
105,6259,66,59
106,7971,59,29
107,5313,32,27
108,8951,7,52
109,6983,11,15
110,9662,81,14
111,7428,39,17
112,6651,24,40
113,5702,55,76
114,5686,55,12
115,1030,39,32
116,5968,17,14
