没什么用拿来占位的第一行，这是第2个文件
0,118,10,30
1,783,17,11
2,463,56,11
3,14,23,10
4,866,66,59
5,170,4,33
6,384,10,75
7,187,31,14
8,822,42,39
9,640,81,4
10,338,32,38
11,175,10,69
12,141,3,21
13,359,3,38
14,209,41,73
15,695,21,53
16,832,22,75
17,442,54,74
18,27,18,5
19,777,39,58
20,628,79,25
21,534,54,54
22,258,11,49
23,434,76,42
24,240,78,20
25,892,50,8
26,620,4,66
27,319,19,55
28,208,3,29
29,317,69,18
30,694,9,69
31,106,78,74
32,687,47,27
33,252,57,31
34,165,50,35
35,941,9,6
36,100,23,7
37,25,27,38
38,255,49,19
39,259,52,20
40,381,34,45
41,957,26,55
42,162,43,59
43,488,4,16
44,647,81,40
45,845,64,67
46,778,66,14
47,277,27,31
48,134,3,72
49,376,14,32
50,779,15,62
51,972,6,50
52,190,41,48
53,340,51,29
54,559,30,34
55,438,59,24
56,517,18,4
57,470,2,25
58,265,30,37
59,460,25,35
60,75,60,53
61,101,60,23
62,698,23,34
63,201,4,36
64,565,58,1
65,306,71,38
66,13,54,32
67,489,30,67
68,109,33,26
69,129,23,21
70,159,59,70
71,579,8,6
72,697,63,51
73,674,24,20
74,998,61,20
75,370,6,13
76,931,14,22
77,514,64,44
78,44,26,51
79,710,65,36
80,534,33,64
81,647,24,28
82,724,51,9
83,602,71,54
84,974,57,39
85,101,40,74
86,69,82,29
87,746,35,76
88,953,75,27
89,955,68,39
90,563,37,26
91,498,48,39
92,566,75,40
93,110,61,63
94,388,14,7
95,610,72,24
96,787,60,75
97,579,32,72
98,474,25,64
99,285,65,33
100,139,17,75
101,196,26,15
102,386,13,42
103,406,47,22
104,632,70,24
105,711,66,33
106,362,43,35
107,869,14,33
108,392,44,72
109,679,1,66
110,439,33,49
111,557,6,10
112,327,29,68
113,528,75,36
114,57,49,26
115,240,15,2
116,529,13,69
117,639,41,42
118,667,58,40
119,567,56,63
120,644,17,72
121,812,70,16
122,866,5,26
123,73,75,21
124,544,3,48
125,18,57,36
126,455,62,42
127,643,82,48
128,160,63,65
129,832,37,4
