没什么用拿来占位的第一行，这是第8个文件
0,3070,17,74
1,9997,46,42
2,1844,51,58
3,2447,53,32
4,9420,65,66
5,6143,25,22
6,6238,40,62
7,5924,47,77
8,225,11,21
9,2638,34,67
10,7290,53,83
11,4389,49,52
12,2177,21,65
13,1981,52,78
14,3766,45,80
15,3301,57,84
16,7127,35,89
17,3011,4,1
18,1592,17,28
19,554,16,37
20,875,10,6
21,856,0,17
22,1374,43,69
23,7290,51,42
24,3288,48,22
25,7749,65,75
26,547,45,24
27,8666,48,84
28,5165,6,72
29,6047,29,6
30,5727,27,74
31,4922,0,17
32,4980,30,75
33,10096,49,84
34,9365,28,52
35,5910,49,22
36,8225,3,37
37,6844,32,3
38,3745,31,85
39,10153,29,36
40,4353,27,55
41,9338,44,47
42,7497,29,62
43,1006,53,75
44,5197,3,31
45,4187,56,7
46,9924,20,66
47,1239,13,5
48,789,40,26
49,1519,35,22
50,6332,30,29
51,5104,19,74
52,9689,4,62
53,1813,9,83
54,2117,4,23
55,2889,18,14
56,877,1,85
57,9978,47,37
58,5858,37,42
59,4681,28,59
60,6197,16,27
61,428,44,18
62,7999,12,27
63,3241,1,61
64,4897,60,46
65,2685,18,33
66,4865,7,44
67,8662,48,70
68,1271,39,3
69,10788,28,37
70,3365,44,31
71,7706,64,61
72,148,65,84
73,1541,9,27
74,6593,33,32
75,7149,7,61
76,9747,54,32
77,2312,10,54
78,1784,55,20
79,4249,62,44
80,4929,16,80
81,10154,64,22
82,5381,59,77
83,6592,54,61
84,3009,9,78
85,3043,12,18
86,935,48,48
87,10913,35,76
88,7602,37,69
89,10211,40,70
90,1420,57,46
91,777,21,47
92,8709,42,44
93,4918,31,20
94,9940,41,57
95,375,65,44
96,908,20,80
97,3051,14,54
98,9168,45,56
99,9529,1,66
100,1570,11,55
101,2007,52,52
102,9896,54,29
103,3385,15,2
104,10718,11,88
105,783,43,49
106,7432,33,36
107,9763,4,33
108,10088,33,73
109,10190,42,84
110,5670,59,66
111,3807,1,74
112,8459,50,64
113,9302,47,43
114,6631,46,51
115,3455,6,8
116,2816,6,64
117,7999,28,1
118,5564,56,70
119,5465,12,29
120,9264,35,14
121,7379,33,2
122,2938,44,63
123,9354,9,38
124,7192,10,81
125,8742,6,68
126,5731,28,22
127,7714,13,65
128,446,9,72
129,6446,29,10
130,10889,40,55
131,9050,4,83
