没什么用拿来占位的第一行，这是第5个文件
0,5181,2,79
1,4140,25,68
2,2713,77,33
3,1881,64,55
4,4264,37,51
5,6339,75,50
6,10847,23,6
7,1229,65,78
8,357,16,62
9,11799,73,34
10,11511,32,81
11,6948,61,5
12,610,56,52
13,1735,56,10
14,1682,9,3
15,8494,5,55
16,7390,77,50
17,888,41,13
18,9647,13,76
19,9199,45,10
20,10061,56,66
21,5066,14,8
22,2414,24,29
23,11636,49,70
24,4608,15,65
25,7275,65,29
26,8409,50,78
27,5983,75,74
28,8235,41,44
29,11532,36,11
30,11341,11,6
31,844,46,8
32,8531,10,21
33,1819,9,77
34,5884,53,67
35,1694,51,59
36,7587,77,21
37,10762,52,55
38,798,40,61
39,1348,33,34
40,1266,50,25
41,63,74,33
42,4334,58,12
43,3391,37,80
44,10970,64,33
45,5104,72,37
46,5933,39,65
47,9552,45,3
48,4846,78,58
49,1111,47,62
50,8601,76,8
51,1023,65,76
52,8148,27,28
53,8389,15,56
54,1028,1,1
55,3728,53,73
56,11061,49,74
57,7786,44,81
58,238,59,37
59,8651,30,50
60,8556,49,17
61,11645,73,72
62,6410,72,12
63,2437,4,19
64,1191,11,73
65,8556,68,29
66,2929,17,27
67,3546,40,21
68,9870,35,67
69,10348,67,79
70,7029,40,8
71,1180,29,58
72,5215,6,18
73,11115,28,11
74,10975,4,37
75,4115,23,46
76,7640,78,75
77,3833,26,42
78,2597,45,30
79,8427,29,47
80,11488,50,57
81,7676,57,18
82,11071,59,71
83,5115,60,32
84,11252,24,37
85,6158,31,21
86,5912,2,57
87,9926,69,71
88,1633,65,48
89,5974,23,56
90,7599,57,80
91,3063,54,38
92,4011,13,33
93,5203,6,61
94,9429,13,75
95,5877,69,67
96,3808,11,80
97,5797,37,12
98,3389,60,60
99,6807,34,32
100,2044,28,22
101,9186,55,37
102,5060,67,6
103,6881,70,25
104,2114,41,25
105,2087,9,58
106,11265,77,71
107,583,61,8
108,10930,42,73
109,8550,10,52
110,2573,48,6
111,3782,50,23
112,8557,46,9
113,3615,18,65
114,7126,55,45
115,5639,22,1
116,6014,30,36
117,2515,56,74
118,5067,13,9
119,3304,43,1
120,3902,67,9
121,1756,61,46
122,632,56,3
123,4541,40,11
124,6333,20,48
125,3788,62,11
126,3135,78,79
127,8532,0,7
128,1775,27,50
129,10254,8,40
130,4773,56,23
131,11729,16,4
132,4659,48,37
133,11919,10,44
134,5444,28,2
135,10996,33,81
136,7365,65,46
137,5815,68,32
138,6928,29,63
139,10339,39,64
140,244,4,23
141,4272,28,8
142,1500,26,43
143,837,46,6
144,6249,31,41
145,508,61,79
146,1958,0,8
147,4962,40,72
148,11684,51,70
149,3541,74,26
150,8540,74,71
151,6231,39,1
152,10721,59,23
153,10992,34,76
154,11586,3,22
155,6835,15,56
156,879,54,40
157,8851,40,5
158,3634,26,37
159,11004,15,24
160,5212,15,5
161,3032,5,34
162,4896,0,17
163,3111,48,7
164,9946,7,63
165,6844,7,9
166,5153,4,53
167,589,13,48
168,10965,49,57
169,7209,36,45
170,11,67,27
171,1966,15,24
172,4993,64,60
173,11295,34,64
174,9710,75,25
175,6484,36,48
176,2830,56,48
177,705,8,34
178,5421,61,27
179,4311,58,16
180,1265,19,26
181,5528,22,63
182,11330,52,62
183,5743,11,44
184,111,40,37
185,6370,9,29
186,7356,68,26
187,4299,33,69
188,6048,23,30
189,4941,40,12
190,11277,74,52
191,6619,60,75
192,6704,5,47
193,4074,11,2
194,2543,53,27
195,11705,5,55
196,2755,60,77
197,4846,12,81
198,6565,61,33
199,6876,19,7
200,1340,55,30
201,2319,54,14
202,129,55,48
203,11410,73,29
204,162,63,67
205,444,23,10
206,6741,41,67
207,10586,17,57
208,331,67,80
209,6101,66,30
210,7853,21,54
211,7556,32,46
212,10737,42,4
213,5079,25,70
214,8675,20,44
215,9987,67,60
216,3034,19,81
217,7874,21,66
218,4453,4,4
219,11171,69,20
220,9320,20,28
